,Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation
15380,1.0,80.0,98.0,328.0,13.125,355.0,6.0
15381,1.0,80.0,98.0,328.0,13.0,356.0,6.0
15382,0.0,80.0,98.0,330.0,13.0,355.0,6.125
15383,0.0,80.0,98.0,328.0,13.0,352.0,6.125
15384,0.0,80.0,97.0,328.0,13.0,346.0,6.125
15385,0.0,80.0,97.0,328.0,13.0,343.0,6.125
15386,0.0,80.0,97.0,326.0,13.0,344.0,6.125
15387,0.0,81.0,98.0,328.0,13.125,345.0,6.125
15388,0.0,81.0,98.0,326.0,13.125,344.0,6.25
15389,0.0,81.0,98.0,326.0,13.125,344.0,6.25
15390,0.0,81.0,98.0,324.0,13.125,348.0,6.125
15391,0.0,81.0,98.0,322.0,13.0,349.0,6.125
15392,0.0,80.0,98.0,322.0,13.0,348.0,6.125
15393,0.0,80.0,98.0,324.0,13.0,346.0,6.125
15394,0.0,81.0,98.0,324.0,12.875,345.0,6.125
15395,0.0,81.0,98.0,324.0,13.0,345.0,6.0
15396,0.0,81.0,98.0,326.0,12.875,338.0,6.0
15397,0.0,81.0,98.0,326.0,12.875,336.0,6.0
15398,0.0,81.0,98.0,326.0,12.875,336.0,6.0
15399,0.0,80.0,97.0,326.0,13.0,335.0,6.0
15400,0.0,80.0,97.0,326.0,13.0,337.0,6.0
15401,0.0,80.0,97.0,326.0,13.0,336.0,6.125
15402,0.0,80.0,97.0,328.0,13.0,341.0,6.25
15403,0.0,80.0,97.0,326.0,13.0,342.0,6.25
15404,0.0,80.0,97.0,326.0,13.0,342.0,6.25
15405,0.0,79.0,98.0,330.0,12.875,341.0,6.25
15406,0.0,80.0,99.0,330.0,12.875,345.0,6.25
15407,0.0,80.0,99.0,332.0,12.875,345.0,6.25
15408,0.0,80.0,99.0,332.0,13.0,349.0,6.0
15409,0.0,80.0,99.0,332.0,13.0,351.0,6.0
15410,0.0,80.0,98.0,332.0,13.0,351.0,5.875
15411,0.0,80.0,98.0,332.0,13.0,349.0,5.875
15412,0.0,80.0,96.0,332.0,13.125,346.0,6.0
15413,0.0,80.0,96.0,334.0,13.125,343.0,6.0
15414,0.0,80.0,96.0,334.0,13.125,343.0,6.0
15415,0.0,79.0,96.0,334.0,13.0,346.0,6.125
15416,0.0,79.0,96.0,334.0,13.0,347.0,6.125
15417,0.0,79.0,96.0,334.0,12.875,352.0,6.25
15418,0.0,79.0,97.0,332.0,13.0,357.0,6.25
15419,0.0,79.0,97.0,330.0,13.0,357.0,6.375
15420,0.0,80.0,97.0,332.0,12.875,357.0,6.375
15421,0.0,80.0,98.0,332.0,12.875,357.0,6.375
15422,0.0,79.0,99.0,334.0,12.875,355.0,6.375
15423,0.0,79.0,99.0,334.0,12.875,354.0,6.375
15424,0.0,79.0,99.0,334.0,12.875,357.0,6.125
15425,0.0,79.0,99.0,336.0,12.75,358.0,6.125
15426,0.0,78.0,99.0,338.0,12.75,359.0,6.125
15427,0.0,78.0,98.0,340.0,12.875,358.0,6.0
15428,0.0,79.0,97.0,340.0,12.875,356.0,5.875
15429,0.0,79.0,97.0,342.0,12.875,358.0,5.875
15430,0.0,79.0,97.0,342.0,12.875,358.0,5.875
15431,0.0,79.0,96.0,344.0,12.875,356.0,5.75
15432,0.0,79.0,95.0,344.0,12.75,355.0,5.75
15433,0.0,79.0,95.0,344.0,12.75,355.0,5.75
15434,0.0,79.0,94.0,344.0,12.75,354.0,5.75
15435,0.0,80.0,94.0,344.0,12.625,356.0,5.75
15436,0.0,80.0,94.0,344.0,12.625,355.0,5.875
15437,0.0,79.0,94.0,344.0,12.625,354.0,5.875
15438,0.0,79.0,94.0,344.0,12.625,354.0,5.875
15439,0.0,79.0,94.0,344.0,12.625,350.0,5.875
15440,0.0,79.0,95.0,344.0,12.75,350.0,5.875
15441,0.0,79.0,95.0,342.0,12.75,347.0,5.875
15442,0.0,79.0,95.0,340.0,12.875,346.0,5.875
15443,0.0,80.0,95.0,338.0,12.875,348.0,5.875
15444,0.0,80.0,95.0,338.0,13.0,348.0,5.875
15445,0.0,80.0,95.0,334.0,13.0,350.0,5.875
15446,0.0,80.0,95.0,330.0,13.0,351.0,6.0
15447,0.0,80.0,95.0,326.0,13.125,354.0,6.0
15448,0.0,81.0,95.0,326.0,13.125,355.0,6.0
15449,0.0,81.0,96.0,324.0,13.0,358.0,6.0
15450,0.0,81.0,96.0,326.0,12.875,357.0,6.125
15451,0.0,81.0,97.0,324.0,12.875,359.0,6.125
15452,0.0,80.0,97.0,324.0,12.875,358.0,6.25
15453,0.0,80.0,98.0,324.0,12.875,348.0,6.25
15454,0.0,80.0,98.0,324.0,12.75,336.0,6.25
15455,0.0,80.0,99.0,326.0,12.75,331.0,6.25
15456,0.0,80.0,99.0,324.0,12.75,328.0,6.25
15457,0.0,80.0,99.0,320.0,13.0,323.0,6.25
15458,0.0,80.0,99.0,320.0,13.0,322.0,6.25
15459,0.0,80.0,99.0,320.0,13.0,323.0,6.375
15460,0.0,81.0,99.0,318.0,13.0,326.0,6.375
15461,1.0,81.0,99.0,316.0,13.0,330.0,6.25
15462,1.0,81.0,100.0,316.0,13.125,333.0,6.375
15463,1.0,81.0,100.0,316.0,13.125,330.0,6.375
15464,1.0,81.0,100.0,316.0,13.125,329.0,6.375
15465,1.0,81.0,100.0,314.0,13.25,328.0,6.25
15466,1.0,81.0,101.0,312.0,13.25,329.0,6.375
15467,1.0,81.0,101.0,312.0,13.25,328.0,6.375
15468,1.0,81.0,101.0,310.0,13.25,328.0,6.375
15469,1.0,81.0,101.0,310.0,13.25,329.0,6.5
15470,1.0,81.0,101.0,310.0,13.125,330.0,6.5
15471,1.0,81.0,101.0,308.0,13.125,331.0,6.5
15472,1.0,81.0,102.0,308.0,13.0,334.0,6.5
15473,1.0,81.0,102.0,306.0,13.125,334.0,6.5
15474,0.0,81.0,102.0,306.0,13.125,331.0,6.625
15475,0.0,81.0,102.0,306.0,13.125,331.0,6.625
15476,0.0,81.0,102.0,306.0,13.125,331.0,6.625
15477,0.0,81.0,102.0,304.0,13.125,330.0,6.625
15478,0.0,80.0,103.0,304.0,13.125,330.0,6.625
15479,0.0,80.0,104.0,304.0,13.25,330.0,6.75
15480,0.0,80.0,104.0,304.0,13.25,328.0,6.875
15481,0.0,80.0,105.0,304.0,13.375,329.0,6.75
15482,0.0,80.0,105.0,302.0,13.375,332.0,6.75
15483,0.0,81.0,105.0,302.0,13.25,332.0,6.875
15484,0.0,81.0,105.0,298.0,13.25,332.0,6.875
15485,0.0,81.0,105.0,298.0,13.375,333.0,6.875
15486,0.0,81.0,105.0,296.0,13.375,332.0,6.875
15487,0.0,81.0,106.0,294.0,13.375,333.0,6.875
15488,0.0,81.0,106.0,294.0,13.25,333.0,6.875
15489,0.0,81.0,106.0,292.0,13.5,325.0,7.0
15490,0.0,81.0,106.0,290.0,13.5,321.0,7.0
15491,0.0,81.0,107.0,290.0,13.5,319.0,7.0
15492,0.0,81.0,107.0,290.0,13.625,317.0,7.125
15493,0.0,81.0,107.0,290.0,13.625,317.0,7.125
15494,0.0,81.0,107.0,290.0,13.625,319.0,7.125
15495,0.0,80.0,108.0,290.0,13.625,319.0,7.125
15496,0.0,80.0,108.0,290.0,13.375,319.0,7.125
15497,0.0,81.0,108.0,290.0,13.25,321.0,7.25
15498,0.0,80.0,108.0,288.0,13.25,323.0,7.25
15499,0.0,80.0,108.0,290.0,13.25,325.0,7.25
15500,1.0,80.0,109.0,290.0,13.125,324.0,7.25
15501,1.0,80.0,109.0,290.0,13.125,325.0,7.375
15502,1.0,80.0,110.0,290.0,13.125,326.0,7.375
15503,1.0,80.0,110.0,290.0,13.125,324.0,7.5
15504,1.0,80.0,110.0,292.0,13.125,323.0,7.5
15505,1.0,80.0,110.0,292.0,13.125,321.0,7.375
15506,1.0,80.0,110.0,292.0,13.0,323.0,7.375
15507,1.0,80.0,110.0,292.0,13.0,323.0,7.375
15508,1.0,80.0,110.0,294.0,13.125,320.0,7.375
15509,1.0,80.0,110.0,294.0,13.125,319.0,7.375
15510,1.0,80.0,110.0,294.0,13.25,322.0,7.125
15511,1.0,81.0,110.0,294.0,13.25,327.0,7.125
15512,1.0,81.0,110.0,294.0,13.125,330.0,7.0
15513,1.0,81.0,109.0,296.0,13.125,330.0,7.0
15514,1.0,81.0,109.0,294.0,13.125,335.0,6.875
15515,1.0,81.0,108.0,294.0,13.0,338.0,6.875
15516,1.0,81.0,108.0,292.0,13.125,340.0,6.875
15517,1.0,81.0,107.0,292.0,13.25,344.0,6.75
15518,1.0,81.0,107.0,294.0,13.25,345.0,6.75
15519,1.0,81.0,106.0,294.0,13.375,344.0,6.75
15520,1.0,81.0,106.0,294.0,13.375,344.0,6.75
15521,1.0,81.0,106.0,294.0,13.5,348.0,6.75
15522,1.0,81.0,106.0,294.0,13.5,349.0,6.75
15523,1.0,81.0,106.0,294.0,13.5,352.0,6.75
15524,1.0,81.0,106.0,300.0,13.5,355.0,6.75
15525,1.0,81.0,106.0,300.0,13.5,355.0,6.75
15526,1.0,81.0,105.0,304.0,13.25,353.0,6.75
15527,1.0,81.0,105.0,304.0,13.25,351.0,6.75
15528,2.0,81.0,105.0,306.0,13.125,350.0,6.625
15529,2.0,81.0,105.0,304.0,13.125,354.0,6.75
15530,2.0,81.0,105.0,302.0,13.125,358.0,6.75
15531,2.0,81.0,105.0,304.0,13.125,361.0,6.75
15532,2.0,80.0,104.0,304.0,13.25,365.0,6.75
15533,1.0,80.0,104.0,306.0,13.25,366.0,6.75
15534,2.0,80.0,104.0,304.0,13.25,368.0,6.75
15535,2.0,80.0,104.0,304.0,13.25,365.0,6.75
15536,2.0,80.0,104.0,304.0,13.375,363.0,6.75
15537,2.0,81.0,104.0,304.0,13.25,363.0,6.75
15538,2.0,81.0,104.0,306.0,13.25,363.0,6.75
15539,2.0,81.0,104.0,306.0,13.125,365.0,6.5
15540,2.0,81.0,104.0,306.0,13.125,365.0,6.5
15541,2.0,81.0,104.0,308.0,13.0,366.0,6.375
15542,2.0,81.0,103.0,310.0,12.875,366.0,6.375
15543,2.0,81.0,102.0,310.0,13.0,365.0,6.375
15544,1.0,81.0,102.0,310.0,13.0,366.0,6.25
15545,1.0,82.0,102.0,310.0,12.875,368.0,6.25
15546,1.0,82.0,102.0,310.0,12.875,368.0,6.375
15547,1.0,82.0,101.0,308.0,13.0,367.0,6.375
15548,1.0,82.0,101.0,308.0,13.0,367.0,6.375
15549,1.0,82.0,101.0,308.0,13.0,368.0,6.5
15550,0.0,82.0,101.0,310.0,13.0,366.0,6.5
15551,0.0,81.0,102.0,312.0,13.0,365.0,6.5
15552,0.0,80.0,102.0,312.0,13.0,361.0,6.5
15553,0.0,80.0,102.0,314.0,13.0,358.0,6.375
15554,0.0,80.0,102.0,316.0,12.875,358.0,6.5
15555,1.0,80.0,102.0,316.0,12.875,358.0,6.5
15556,0.0,80.0,102.0,318.0,12.875,357.0,6.5
15557,0.0,80.0,102.0,318.0,13.0,352.0,6.5
15558,0.0,80.0,102.0,318.0,13.0,352.0,6.375
15559,0.0,80.0,101.0,318.0,12.875,349.0,6.375
15560,0.0,80.0,101.0,318.0,12.875,349.0,6.5
15561,0.0,80.0,101.0,316.0,12.875,347.0,6.5
15562,0.0,80.0,101.0,314.0,13.125,346.0,6.5
15563,0.0,80.0,101.0,314.0,13.25,344.0,6.5
15564,0.0,80.0,101.0,314.0,13.25,345.0,6.375
15565,0.0,80.0,101.0,314.0,13.375,344.0,6.625
15566,0.0,80.0,101.0,314.0,13.375,344.0,6.625
15567,0.0,80.0,101.0,312.0,13.375,343.0,6.625
15568,0.0,80.0,101.0,314.0,13.375,344.0,6.625
15569,0.0,80.0,102.0,314.0,13.125,345.0,6.625
15570,0.0,80.0,103.0,314.0,13.0,347.0,6.75
15571,0.0,80.0,103.0,312.0,13.0,348.0,6.625
15572,0.0,80.0,103.0,312.0,12.875,349.0,6.75
15573,0.0,80.0,103.0,312.0,12.875,348.0,6.75
15574,1.0,80.0,103.0,312.0,12.875,350.0,6.625
15575,1.0,80.0,103.0,312.0,12.75,350.0,6.625
15576,0.0,81.0,103.0,310.0,12.75,349.0,6.625
15577,1.0,81.0,103.0,310.0,12.875,342.0,6.625
15578,1.0,81.0,103.0,308.0,12.875,339.0,6.625
15579,1.0,81.0,103.0,304.0,13.125,337.0,6.625
15580,1.0,81.0,103.0,304.0,13.125,334.0,6.625
15581,1.0,81.0,103.0,302.0,13.25,335.0,6.625
15582,0.0,81.0,104.0,302.0,13.25,336.0,6.625
15583,0.0,81.0,104.0,302.0,13.25,336.0,6.625
15584,0.0,81.0,104.0,300.0,13.25,339.0,6.625
15585,0.0,81.0,104.0,300.0,13.375,337.0,6.75
15586,0.0,81.0,104.0,300.0,13.375,337.0,6.75
15587,0.0,81.0,104.0,300.0,13.5,337.0,6.75
15588,0.0,81.0,104.0,302.0,13.5,336.0,6.75
15589,0.0,80.0,104.0,302.0,13.5,333.0,6.875
15590,0.0,80.0,105.0,302.0,13.5,334.0,6.75
15591,0.0,80.0,105.0,304.0,13.5,334.0,6.75
15592,0.0,81.0,105.0,302.0,13.375,336.0,6.75
15593,0.0,81.0,105.0,304.0,13.375,338.0,6.75
15594,1.0,81.0,105.0,304.0,13.125,341.0,6.625
15595,1.0,81.0,105.0,304.0,13.125,342.0,6.625
15596,1.0,81.0,104.0,304.0,12.875,342.0,6.5
15597,1.0,81.0,104.0,304.0,12.875,342.0,6.5
15598,1.0,81.0,104.0,306.0,12.875,341.0,6.625
15599,1.0,81.0,104.0,306.0,13.0,340.0,6.625
15600,1.0,81.0,104.0,306.0,13.0,338.0,6.5
15601,1.0,81.0,103.0,306.0,13.125,336.0,6.5
15602,0.0,81.0,103.0,306.0,13.125,335.0,6.5
15603,0.0,81.0,103.0,304.0,13.125,335.0,6.5
15604,0.0,81.0,103.0,304.0,13.25,335.0,6.5
15605,0.0,81.0,103.0,304.0,13.25,335.0,6.5
15606,0.0,81.0,103.0,304.0,13.25,335.0,6.625
15607,0.0,81.0,103.0,304.0,13.25,337.0,6.625
15608,0.0,81.0,103.0,304.0,13.25,335.0,6.625
15609,0.0,81.0,103.0,306.0,13.125,333.0,6.75
15610,0.0,81.0,103.0,306.0,13.25,333.0,6.75
15611,0.0,81.0,103.0,306.0,13.25,335.0,6.875
15612,0.0,81.0,103.0,306.0,13.25,335.0,6.875
15613,0.0,81.0,104.0,306.0,13.125,335.0,6.875
15614,1.0,80.0,105.0,308.0,13.25,333.0,7.0
15615,1.0,80.0,105.0,308.0,13.25,333.0,7.0
15616,0.0,80.0,105.0,306.0,13.375,334.0,6.875
15617,1.0,80.0,105.0,306.0,13.375,337.0,6.75
15618,1.0,80.0,105.0,306.0,13.25,339.0,6.75
15619,1.0,81.0,105.0,306.0,13.125,339.0,6.75
15620,1.0,81.0,105.0,304.0,13.125,338.0,6.75
15621,1.0,81.0,105.0,304.0,13.0,335.0,6.75
15622,1.0,80.0,105.0,302.0,13.0,336.0,6.75
15623,1.0,80.0,105.0,304.0,12.875,334.0,6.875
15624,1.0,80.0,105.0,304.0,12.875,334.0,6.875
15625,1.0,80.0,105.0,304.0,13.25,334.0,7.0
15626,0.0,80.0,105.0,304.0,13.25,334.0,7.0
15627,0.0,80.0,105.0,304.0,13.125,331.0,7.0
15628,0.0,80.0,106.0,306.0,13.0,330.0,7.0
15629,0.0,80.0,106.0,308.0,13.125,331.0,7.0
15630,0.0,80.0,106.0,308.0,13.125,330.0,6.875
15631,0.0,80.0,106.0,308.0,13.125,328.0,6.75
15632,0.0,80.0,106.0,310.0,12.875,329.0,6.75
15633,0.0,80.0,106.0,310.0,12.875,328.0,6.625
15634,1.0,80.0,105.0,312.0,12.875,330.0,6.75
15635,1.0,80.0,104.0,310.0,13.0,328.0,6.75
15636,0.0,80.0,104.0,308.0,12.875,327.0,6.75
15637,1.0,80.0,104.0,308.0,12.875,328.0,6.75
15638,1.0,80.0,104.0,306.0,12.875,328.0,6.75
15639,1.0,80.0,104.0,308.0,12.75,328.0,6.75
15640,1.0,80.0,104.0,304.0,12.875,328.0,7.0
15641,1.0,80.0,104.0,304.0,13.125,328.0,7.0
15642,0.0,80.0,104.0,304.0,13.125,328.0,7.0
15643,0.0,80.0,105.0,300.0,13.25,328.0,7.0
15644,0.0,80.0,105.0,300.0,13.25,327.0,7.0
15645,0.0,80.0,106.0,298.0,13.625,326.0,7.25
15646,0.0,80.0,106.0,298.0,13.625,326.0,7.125
15647,0.0,80.0,106.0,298.0,13.625,326.0,7.125
15648,0.0,80.0,108.0,298.0,13.625,330.0,7.125
15649,0.0,80.0,108.0,298.0,13.375,331.0,7.0
15650,0.0,80.0,108.0,298.0,13.375,331.0,7.0
15651,0.0,80.0,108.0,300.0,13.25,333.0,7.0
15652,1.0,80.0,108.0,300.0,13.25,337.0,7.0
15653,1.0,80.0,108.0,302.0,13.125,335.0,6.875
15654,1.0,80.0,107.0,304.0,13.0,334.0,6.875
15655,1.0,80.0,107.0,304.0,12.875,334.0,6.75
15656,1.0,80.0,107.0,306.0,12.875,333.0,6.75
15657,1.0,80.0,106.0,306.0,12.875,333.0,6.625
15658,0.0,81.0,105.0,308.0,12.875,333.0,6.625
15659,0.0,81.0,104.0,308.0,12.75,330.0,6.5
15660,0.0,81.0,104.0,308.0,12.75,330.0,6.5
15661,0.0,81.0,104.0,306.0,13.0,331.0,6.625
15662,0.0,81.0,103.0,308.0,13.125,330.0,6.625
15663,0.0,81.0,103.0,306.0,13.125,332.0,6.5
15664,0.0,81.0,103.0,306.0,13.25,331.0,6.5
15665,0.0,81.0,103.0,306.0,13.25,331.0,6.5
15666,0.0,81.0,103.0,306.0,13.375,329.0,6.5
15667,0.0,81.0,103.0,308.0,13.375,328.0,6.5
15668,0.0,81.0,103.0,308.0,13.375,326.0,6.5
15669,0.0,81.0,103.0,308.0,13.375,328.0,6.5
15670,0.0,81.0,103.0,308.0,13.375,329.0,6.5
15671,0.0,81.0,103.0,308.0,13.25,330.0,6.5
15672,0.0,81.0,103.0,310.0,13.25,329.0,6.5
15673,0.0,81.0,102.0,308.0,13.125,329.0,6.5
15674,0.0,81.0,102.0,308.0,13.25,329.0,6.5
15675,0.0,81.0,102.0,308.0,13.25,330.0,6.5
15676,0.0,81.0,102.0,310.0,13.0,330.0,6.375
15677,0.0,81.0,102.0,310.0,12.875,331.0,6.5
15678,0.0,81.0,102.0,310.0,13.0,329.0,6.5
15679,0.0,81.0,102.0,312.0,13.125,328.0,6.5
15680,0.0,81.0,102.0,310.0,13.125,327.0,6.5
15681,0.0,81.0,102.0,310.0,13.0,328.0,6.5
15682,0.0,80.0,102.0,310.0,13.125,328.0,6.5
15683,0.0,80.0,102.0,310.0,13.125,329.0,6.625
15684,0.0,80.0,102.0,310.0,13.125,331.0,6.625
15685,0.0,81.0,102.0,308.0,13.25,334.0,6.625
15686,0.0,81.0,103.0,308.0,13.125,336.0,6.625
15687,0.0,81.0,103.0,308.0,13.125,338.0,6.625
15688,0.0,81.0,103.0,306.0,13.125,338.0,6.625
15689,0.0,81.0,103.0,306.0,13.25,338.0,6.625
15690,0.0,81.0,103.0,306.0,13.5,342.0,6.625
15691,0.0,81.0,103.0,306.0,13.5,342.0,6.625
15692,0.0,81.0,103.0,304.0,13.25,348.0,6.625
15693,0.0,81.0,103.0,304.0,13.25,349.0,6.625
15694,0.0,81.0,103.0,304.0,13.25,348.0,6.625
15695,0.0,81.0,104.0,306.0,13.25,348.0,6.75
15696,0.0,81.0,104.0,306.0,13.125,348.0,6.75
15697,0.0,81.0,104.0,306.0,13.25,348.0,6.75
15698,0.0,81.0,104.0,304.0,13.25,348.0,6.75
15699,1.0,81.0,104.0,302.0,13.5,350.0,6.875
15700,1.0,81.0,104.0,302.0,13.5,352.0,6.875
15701,0.0,81.0,105.0,300.0,13.5,355.0,6.875
15702,0.0,81.0,105.0,300.0,13.5,355.0,6.875
15703,0.0,81.0,105.0,298.0,13.5,358.0,6.875
15704,0.0,81.0,106.0,298.0,13.5,360.0,7.0
15705,0.0,81.0,106.0,296.0,13.5,362.0,7.0
15706,0.0,81.0,106.0,298.0,13.5,361.0,7.0
15707,0.0,80.0,107.0,298.0,13.375,359.0,7.0
15708,0.0,80.0,107.0,300.0,13.375,357.0,7.0
15709,0.0,80.0,107.0,302.0,13.25,356.0,7.0
15710,0.0,80.0,107.0,302.0,13.25,356.0,6.875
15711,0.0,80.0,107.0,302.0,13.25,358.0,6.875
15712,0.0,81.0,106.0,304.0,13.125,354.0,6.75
15713,0.0,81.0,106.0,304.0,13.125,352.0,6.75
15714,0.0,81.0,105.0,306.0,13.125,347.0,6.75
15715,1.0,81.0,105.0,304.0,13.25,348.0,6.75
15716,1.0,81.0,105.0,304.0,13.375,348.0,6.875
15717,1.0,81.0,105.0,298.0,13.5,340.0,6.875
15718,1.0,81.0,105.0,296.0,13.625,339.0,6.875
15719,1.0,81.0,105.0,292.0,13.75,338.0,7.0
15720,1.0,81.0,106.0,292.0,13.75,338.0,7.0
15721,1.0,81.0,106.0,290.0,13.75,340.0,7.0
15722,1.0,81.0,106.0,290.0,13.75,338.0,7.125
15723,1.0,81.0,107.0,290.0,13.625,340.0,7.125
15724,1.0,81.0,107.0,290.0,13.5,340.0,7.125
15725,1.0,81.0,108.0,290.0,13.5,341.0,7.25
15726,1.0,81.0,108.0,290.0,13.5,338.0,7.25
15727,1.0,80.0,108.0,290.0,13.5,336.0,7.375
15728,1.0,80.0,109.0,288.0,13.5,335.0,7.5
15729,1.0,80.0,109.0,288.0,13.5,336.0,7.5
15730,1.0,80.0,109.0,284.0,13.5,336.0,7.5
15731,1.0,80.0,110.0,284.0,13.5,336.0,7.625
15732,1.0,80.0,110.0,284.0,13.5,336.0,7.625
15733,1.0,80.0,112.0,286.0,13.25,332.0,7.625
15734,1.0,80.0,112.0,288.0,13.25,328.0,7.625
15735,1.0,80.0,112.0,288.0,13.125,325.0,7.625
15736,1.0,79.0,112.0,290.0,13.0,321.0,7.625
15737,1.0,78.0,112.0,292.0,12.875,319.0,7.625
15738,1.0,78.0,112.0,292.0,13.0,318.0,7.625
15739,1.0,78.0,112.0,290.0,13.0,318.0,7.625
15740,1.0,78.0,112.0,290.0,12.875,318.0,7.625
15741,2.0,79.0,112.0,292.0,12.875,320.0,7.625
15742,2.0,79.0,112.0,292.0,12.75,321.0,7.625
15743,2.0,79.0,112.0,292.0,12.75,320.0,7.5
15744,2.0,79.0,112.0,292.0,12.75,323.0,7.5
15745,1.0,80.0,112.0,292.0,12.75,323.0,7.375
15746,1.0,80.0,112.0,294.0,12.625,322.0,7.375
15747,1.0,80.0,111.0,294.0,12.75,316.0,7.375
15748,1.0,80.0,111.0,296.0,12.75,315.0,7.375
15749,1.0,80.0,111.0,298.0,12.75,312.0,7.375
15750,1.0,80.0,110.0,300.0,12.625,310.0,7.25
15751,0.0,80.0,110.0,302.0,12.5,307.0,7.125
15752,0.0,79.0,109.0,302.0,12.5,304.0,7.25
15753,0.0,79.0,109.0,306.0,12.5,306.0,7.25
15754,0.0,80.0,108.0,304.0,12.625,305.0,7.125
15755,0.0,80.0,108.0,302.0,12.75,307.0,7.125
15756,0.0,80.0,108.0,300.0,12.875,311.0,7.125
15757,0.0,80.0,108.0,296.0,12.875,314.0,7.125
15758,1.0,81.0,108.0,292.0,13.0,319.0,7.25
15759,1.0,81.0,108.0,288.0,13.375,328.0,7.25
15760,1.0,81.0,108.0,286.0,13.5,336.0,7.25
15761,1.0,81.0,109.0,288.0,13.375,342.0,7.125
15762,1.0,81.0,109.0,288.0,13.25,345.0,7.125
15763,1.0,81.0,109.0,292.0,13.375,344.0,7.0
15764,0.0,81.0,109.0,296.0,13.25,341.0,7.0
15765,0.0,81.0,109.0,298.0,13.25,338.0,6.75
15766,0.0,81.0,108.0,302.0,13.125,336.0,6.75
15767,0.0,81.0,107.0,302.0,13.25,331.0,6.75
15768,0.0,81.0,106.0,308.0,13.375,329.0,6.5
15769,1.0,81.0,105.0,308.0,13.5,329.0,6.375
15770,1.0,82.0,105.0,308.0,13.5,330.0,6.25
15771,1.0,82.0,103.0,310.0,13.5,332.0,6.25
15772,0.0,82.0,102.0,312.0,13.625,334.0,6.25
15773,0.0,82.0,102.0,312.0,13.625,339.0,6.0
15774,0.0,82.0,102.0,312.0,13.625,339.0,6.0
15775,0.0,82.0,100.0,312.0,13.5,341.0,6.125
15776,0.0,82.0,100.0,318.0,13.5,341.0,6.125
15777,0.0,82.0,100.0,320.0,13.375,338.0,6.0
15778,0.0,81.0,99.0,320.0,13.25,338.0,6.0
15779,0.0,81.0,99.0,324.0,13.25,337.0,6.0
15780,0.0,81.0,98.0,326.0,13.25,339.0,6.0
15781,1.0,81.0,98.0,326.0,13.25,346.0,6.0
15782,1.0,80.0,97.0,328.0,13.25,346.0,6.0
15783,1.0,80.0,97.0,328.0,13.125,352.0,5.875
15784,1.0,80.0,97.0,328.0,13.125,355.0,5.875
15785,1.0,80.0,97.0,330.0,13.125,357.0,5.875
15786,1.0,80.0,97.0,330.0,13.0,357.0,5.875
15787,1.0,80.0,96.0,332.0,12.875,358.0,5.875
15788,1.0,80.0,96.0,332.0,12.875,356.0,6.0
15789,0.0,80.0,96.0,332.0,12.875,353.0,6.0
15790,0.0,80.0,96.0,332.0,13.0,354.0,6.0
15791,0.0,80.0,96.0,328.0,13.125,359.0,6.125
15792,0.0,80.0,96.0,326.0,13.125,364.0,6.125
15793,0.0,80.0,97.0,326.0,13.125,365.0,6.125
15794,0.0,80.0,97.0,324.0,13.125,363.0,6.125
15795,0.0,80.0,98.0,324.0,13.0,365.0,6.125
15796,0.0,80.0,98.0,324.0,13.0,363.0,6.125
15797,0.0,80.0,98.0,328.0,13.0,361.0,6.125
15798,0.0,80.0,98.0,328.0,13.0,358.0,6.125
15799,0.0,80.0,98.0,330.0,13.0,355.0,6.125
15800,0.0,79.0,98.0,332.0,13.0,351.0,6.0
15801,0.0,79.0,98.0,334.0,13.0,349.0,6.0
15802,0.0,79.0,98.0,334.0,13.125,348.0,6.0
15803,0.0,79.0,97.0,332.0,13.125,350.0,6.125
15804,1.0,79.0,97.0,330.0,13.0,354.0,6.25
15805,1.0,79.0,97.0,326.0,13.0,357.0,6.25
15806,0.0,79.0,97.0,326.0,12.875,357.0,6.375
15807,0.0,79.0,98.0,324.0,12.75,359.0,6.5
15808,0.0,79.0,98.0,322.0,12.75,358.0,6.5
15809,0.0,79.0,99.0,324.0,12.75,356.0,6.5
15810,0.0,79.0,100.0,326.0,12.75,356.0,6.5
15811,0.0,78.0,101.0,326.0,12.75,357.0,6.5
15812,0.0,78.0,101.0,326.0,12.625,353.0,6.5
15813,0.0,78.0,101.0,328.0,12.625,355.0,6.5
15814,0.0,79.0,101.0,328.0,12.75,357.0,6.5
15815,1.0,79.0,101.0,326.0,12.875,362.0,6.75
15816,1.0,79.0,101.0,320.0,12.875,362.0,6.75
15817,1.0,79.0,101.0,312.0,13.0,368.0,6.875
15818,1.0,80.0,101.0,296.0,13.125,354.0,6.875
15819,1.0,80.0,101.0,296.0,13.25,354.0,7.25
15820,1.0,81.0,103.0,286.0,13.5,349.0,7.375
15821,1.0,81.0,105.0,284.0,13.625,347.0,7.375
15822,1.0,81.0,106.0,284.0,13.75,347.0,7.375
15823,1.0,81.0,108.0,284.0,13.625,345.0,7.375
15824,1.0,81.0,110.0,286.0,13.5,339.0,7.375
15825,1.0,81.0,110.0,288.0,13.25,338.0,7.375
15826,1.0,81.0,111.0,290.0,13.0,338.0,7.375
15827,1.0,81.0,111.0,290.0,12.875,338.0,7.25
15828,1.0,81.0,111.0,290.0,12.875,335.0,7.25
15829,1.0,80.0,110.0,292.0,12.875,334.0,7.25
